区コード,ＮＯ,都道府県名,市町村名,名称,名称＿カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,法人の名称,診療科目,病床数,備考
1110,201105308,北海道,札幌市,こだま耳鼻科,コダマジビカ,無床診療所,北海道札幌市清田区北野2条2丁目11-15,,43.012228,141.432978,011-884-3341,,耳,0,
1110,201051939,北海道,札幌市,医療法人社団北野通り眼科,イリョウホウジンシャダンキタノドオリガンカ,無床診療所,北海道札幌市清田区北野2条2丁目12-8,,43.012095,141.433272,011-884-7180,医療法人社団北野通り眼科,眼,0,
1110,201051287,北海道,札幌市,医療法人ほし内科消化器科クリニック,イリョウホウジンホシナイカショウカキカクリニック,無床診療所,北海道札幌市清田区北野3条2丁目13-57,,43.012442,141.434491,011-881-5551,医療法人ほし内科消化器科クリニック,内;呼;消;循,0,
1110,201051463,北海道,札幌市,医療法人社団小野内科医院,イリョウホウジンシャダンオノナイカイイン,無床診療所,北海道札幌市清田区北野5条5丁目15-27,,43.014115,141.45074,011-883-8080,医療法人社団小野内科医院,内;呼;消;胃;循;小,0,
1110,201110407,北海道,札幌市,医療法人せせらぎ札幌在宅クリニックそよ風,イリョウホウジンセセラギサッポロザイタククリニックソヨカゼ,無床診療所,北海道札幌市清田区北野6条5丁目11番21号,,43.016517,141.449504,011-888-0808,医療法人せせらぎ,内,0,
1110,201050899,北海道,札幌市,社会福祉法人厚仁会特別養護老人ホーム清幌園医務室,シャカイフクシホウジンコウジンカイトクベツヨウゴロウジンホームセイコウエンイムシツ,無床診療所,北海道札幌市清田区北野7条4丁目8-25,,43.021305,141.44352,011-881-0791,社会福祉法人厚仁会,内,0,
1110,201113121,北海道,札幌市,みき内科消化器きたのクリニック,ミキナイカショウカキキタノクリニック,無床診療所,北海道札幌市清田区北野7条5丁目12番20号,,43.018053,141.452881,011-887-1771,,内;消内,0,
1110,201050466,北海道,札幌市,医療法人社団武蔵屋足立医院,イリョウホウジンシャダンムサシヤアダチイイン,無床診療所,北海道札幌市清田区北野7条5丁目12-40,,43.017267,141.452884,011-881-0325,医療法人社団武蔵屋,内;精;神;心内,0,
1110,201100446,北海道,札幌市,札幌市清田保健センター,サッポロシキヨタホケンセンター,無床診療所,北海道札幌市清田区平岡1条1丁目2-1,,42.999588,141.443849,011-889-2400,札幌市,内;小;歯,0,
1110,201112544,北海道,札幌市,こいずみ耳鼻咽喉科,コイズミジビインコウカ,無床診療所,北海道札幌市清田区平岡1条5丁目3番5号,,42.99165,141.452321,011-887-5123,,耳;アレ,0,
1110,201102349,北海道,札幌市,医療法人社団恒仁会ひらおか公園小児科,イリョウホウジンシャダンコウジンカイヒラオカコウエンショウニカ,無床診療所,北海道札幌市清田区平岡2条5丁目336,イオンタウン札幌平岡,42.999266,141.447607,011-888-6000,医療法人社団恒仁会,小,0,
1110,201107025,北海道,札幌市,特別養護老人ホームひらおか梅花実医務室,トクベツヨウゴロウジンホームヒラオカウメハナミイムシツ,無床診療所,北海道札幌市清田区平岡3条3丁目1-8,,43.00031,141.450349,011-884-8886,社会福祉法人栄和会,内,0,
1110,201110973,北海道,札幌市,医療法人徹仁会札幌平岡公園眼科,イリョウホウジントオルジンカイサッポロヒラオカコウエンガンカ,無床診療所,北海道札幌市清田区平岡3条5丁目3番1号,イオンモール札幌平岡店1階,42.997005,141.458412,011-375-8772,医療法人徹仁会,眼;アレ,0,
1110,201106031,北海道,札幌市,平田口腔外科内科,ヒラタコウクウゲカナイカ,無床診療所,北海道札幌市清田区平岡3条6丁目1-50,,42.994533,141.458012,011-888-5050,,内;口,0,
1110,201106510,北海道,札幌市,はせ川クリニック,ハセカワクリニック,無床診療所,北海道札幌市清田区平岡3条6丁目1-53,,42.994414,141.457898,011-886-8836,医療法人社団はせ川クリニック,内;呼;アレ,0,
1110,201101049,北海道,札幌市,医療法人社団みずきこどもクリニック,イリョウホウジンシャダンミズキコドモクリニック,無床診療所,北海道札幌市清田区平岡6条2丁目2-10,平岡メディカルセンター,43.009787,141.45389,011-886-9777,医療法人社団みずきこどもクリニック,小,0,
1110,201052503,北海道,札幌市,平岡整形外科クリニック,ヒラオカセイケイゲカクリニック,無床診療所,北海道札幌市清田区平岡6条2丁目2-10,平岡メディカルセンター,43.009787,141.45389,011-886-3666,医療法人社団平岡整形外科クリニック,リウ;整;リハ,0,
1110,201101557,北海道,札幌市,平岡眼科クリニック,ヒラオカガンカクリニック,無床診療所,北海道札幌市清田区平岡6条2丁目2-10,平岡メディカルセンター,43.009787,141.45389,011-884-1002,,眼,0,
1110,201113873,北海道,札幌市,平岡皮膚科スキンケアクリニック,ヒラオカヒフカスキンケアクリニック,無床診療所,北海道札幌市清田区平岡6条2丁目2-10,平岡メディカルセンター,43.009787,141.45389,011-889-1123,医療法人社団宏仁会,皮,0,
1110,201103694,北海道,札幌市,医療法人社団一楊会あだち内科クリニック,イリョウホウジンシャダンイチヨウカイアダチナイカクリニック,無床診療所,北海道札幌市清田区平岡6条2丁目2-10,平岡メディカルセンター,43.009787,141.45389,011-886-3338,医療法人社団一楊会,内;呼;アレ,0,
1110,201052532,北海道,札幌市,医療法人社団アリス耳鼻咽喉科,イリョウホウジンシャダンアリスジビインコウカ,無床診療所,北海道札幌市清田区平岡6条2丁目2-10,平岡メディカルセンター,43.009787,141.45389,011-886-8733,医療法人社団アリス耳鼻咽喉科,耳,0,
1110,201052079,北海道,札幌市,医療法人社団ひらおか内科胃腸科,イリョウホウジンシャダンヒラオカナイカイチョウカ,無床診療所,北海道札幌市清田区平岡6条3丁目10-1,,43.007782,141.459425,011-885-2110,医療法人社団ひらおか内科胃腸科,内;胃;放,0,
1110,201107823,北海道,札幌市,医療法人Ｍ＆Ｃｏ．エムズ皮膚科クリニック,イリョウホウジンエムアンドコーエムズヒフカクリニック,無床診療所,北海道札幌市清田区平岡6条4丁目14-1,,43.006271,141.458864,011-375-1239,医療法人Ｍ＆Ｃｏ．,皮,0,
1110,201108921,北海道,札幌市,平岡アイクリニック,ヒラオカアイクリニック,無床診療所,北海道札幌市清田区平岡7条2丁目2-1,東光ストア平岡店2F,43.010582,141.455501,011-884-8601,,眼,0,
1110,201102206,北海道,札幌市,医療法人社団平岡公園整形外科・消化器科クリニック,イリョウホウジンシャダンヒラオカコウエンセイケイゲカ・ショウカキカクリニック,無床診療所,北海道札幌市清田区平岡公園東1丁目12-12,,43.011743,141.469341,011-888-8808,医療法人社団平岡公園整形外科・消化器科クリニック,内;消;外;整;リハ;麻,0,
1110,201106321,北海道,札幌市,ふじた内科循環器クリニック,フジタナイカジュンカンキクリニック,無床診療所,北海道札幌市清田区平岡公園東5丁目12-10,メディカルビル平岡公園東2階,43.003558,141.473227,011-888-7272,,内;循,0,
1110,201103144,北海道,札幌市,医療法人社団すえおかこどもクリニック,イリョウホウジンシャダンスエオカコドモクリニック,無床診療所,北海道札幌市清田区平岡公園東5丁目12-10,メディカルビル平岡公園東1階,43.003558,141.473227,011-888-1515,医療法人社団すえおかこどもクリニック,小,0,
1106,201060948,北海道,札幌市,やまもと耳鼻咽喉科医院,ヤマモトジビインコウカイイン,無床診療所,北海道札幌市南区澄川3条2丁目4-1,澄川メディカルビル,43.016723,141.36603,011-831-9885,,アレ;耳,0,
1106,201060498,北海道,札幌市,医療法人社団ひきた皮膚泌尿器科医院,イリョウホウジンシャダンヒキタヒフヒニョウキカイイン,無床診療所,北海道札幌市南区澄川3条2丁目4-15,澄川メディカルビル,43.015831,141.36588,011-831-9884,医療法人社団ひきた皮膚泌尿器科医院,皮;泌,0,
1106,201060544,北海道,札幌市,おとなし眼科医院,オトナシガンカイイン,無床診療所,北海道札幌市南区澄川3条2丁目4-15,澄川メディカルビル,43.015831,141.36588,011-831-3743,,眼,0,
1106,201060502,北海道,札幌市,医療法人社団澄川メディカル整形外科医院,イリョウホウジンシャダンスミカワメディカルセイケイゲカイイン,無床診療所,北海道札幌市南区澄川3条2丁目4-15,澄川メディカルビル,43.015831,141.36588,011-831-9871,医療法人社団澄川メディカル整形外科医院,整,0,
1106,201060485,北海道,札幌市,今前田内科医院,イママエダナイカイイン,無床診療所,北海道札幌市南区澄川3条2丁目4-15,澄川メディカルビル2階,43.015831,141.36588,011-831-9832,,内,0,
1106,201108439,北海道,札幌市,あまみや小児科医院,アマミヤショウニカイイン,無床診療所,北海道札幌市南区澄川3条2丁目4-15,澄川メディカルビル1階,43.015831,141.36588,011-632-6600,,小,0,
1106,201060241,北海道,札幌市,酒井内科消化器科クリニック,サカイナイカショウカキカクリニック,無床診療所,北海道札幌市南区澄川3条3丁目4-12,,43.01399,141.365922,011-831-0820,,内;消,0,
1106,201114346,北海道,札幌市,さっぽろみなみホームケアクリニック,サッポロミナミホームケアクリニック,無床診療所,北海道札幌市南区澄川3条6丁目3番3号,じょうてつドエル真駒内1階,43.007385,141.364209,,医療法人社団青葉,内,0,
1106,201105092,北海道,札幌市,医療法人大地小笠原記念澄川診療所,イリョウホウジンダイチオガサワラキネンスミカワシンリョウジョ,無床診療所,北海道札幌市南区澄川4条3丁目5-3,,43.015234,141.367764,011-831-1200,医療法人大地,内;循内,0,
1106,201103160,北海道,札幌市,医療法人一光会幸内科クリニック,イリョウホウジンイッコウカイサイワイナイカクリニック,無床診療所,北海道札幌市南区澄川4条6丁目7-35,,43.007443,141.3674,011-837-7320,医療法人一光会,内,0,
1106,201111417,北海道,札幌市,かたばみ内科ホームクリニック,カタバミナイカホームクリニック,無床診療所,北海道札幌市南区澄川6条4丁目3-5,,43.012115,141.375616,001-821-5000,,内;消内,0,
1106,201107735,北海道,札幌市,HINAクリニック,ヒナクリニック,無床診療所,北海道札幌市南区澄川6条4丁目5-25,,43.010454,141.376283,011-820-1712,,皮;アレ,0,
1106,201060427,北海道,札幌市,医療法人社団井村外科医院,イリョウホウジンシャダンイムラゲカイイン,無床診療所,北海道札幌市南区澄川6条4丁目11-3,,43.010329,141.374419,011-823-6223,医療法人社団井村外科医院,胃;外;整;皮;肛;リハ,0,
1106,201060401,北海道,札幌市,医療法人社団千寿会千秋内科医院,イリョウホウジンシャダンセンジュカイセンシュウナイカイイン,無床診療所,北海道札幌市南区澄川6条4丁目11-7,,43.010632,141.374052,011-812-8111,医療法人社団千秋会,内;呼;胃;循;小,0,
1106,201109191,北海道,札幌市,澄川たかだ皮フ科クリニック,スミカワタカダヒフカクリニック,無床診療所,北海道札幌市南区澄川6条4丁目11-10,MIビル2階,43.010857,141.373997,011-820-1200,医療法人社団明友会,皮;小児皮膚科,0,
1106,201060717,北海道,札幌市,たむら内科クリニック,タムラナイカクリニック,無床診療所,北海道札幌市南区澄川6条7丁目3-5,,43.005419,141.373994,011-583-1161,,内;呼;消;循;小,0,
1106,201103216,北海道,札幌市,医療法人大地小笠原記念外来プラザ,イリョウホウジンダイチオガサワラキネンガイライプラザ,無床診療所,北海道札幌市南区真駒内上町1丁目1-25,,42.997324,141.349547,011-582-1200,医療法人大地,内;循内;呼内;消内;外;泌;形;乳腺外科,0,
1106,201103261,北海道,札幌市,医療法人社団真駒内キッズクリニック,イリョウホウジンシャダンマコマナイキッズクリニック,無床診療所,北海道札幌市南区真駒内上町1丁目1-25,グリーンプラザ真駒内公園ビル1階,42.997324,141.349547,011-582-8884,医療法人社団真駒内キッズクリニック,アレ;小,0,
1106,201061017,北海道,札幌市,土本眼科医院,ツチモトガンカイイン,無床診療所,北海道札幌市南区真駒内上町3丁目1-2,,42.997133,141.353391,011-583-2303,,眼,0,休止H24.6.30～
1106,201105005,北海道,札幌市,医療法人社団真駒内つが整形外科クリニック,イリョウホウジンシャダンマコマナイツガセイケイゲカクリニック,無床診療所,北海道札幌市南区真駒内上町3丁目1-5,,42.996841,141.353708,011-582-0817,医療法人社団真駒内つが整形外科クリニック,外;整;リハ;リウ,0,
1106,201105018,北海道,札幌市,医療法人社団村元内科医院,イリョウホウジンシャダンムラモトナイカイイン,無床診療所,北海道札幌市南区真駒内上町3丁目1-10,,42.996841,141.353255,011-581-1480,医療法人社団村元内科医院,内;呼;循;神内,0,
1106,201107953,北海道,札幌市,真駒内クリニック,マコマナイクリニック,無床診療所,北海道札幌市南区真駒内緑町1丁目1-1,光ハイツ・ヴェラス真駒内公園1階,42.994247,141.349855,011-588-8080,,内,0,
1106,201060645,北海道,札幌市,医療法人社団阿部小児科医院,イリョウホウジンシャダンアベショウニカイイン,無床診療所,北海道札幌市南区真駒内緑町1丁目3-10,,42.992522,141.349797,011-582-0512,医療法人社団阿部小児科医院,小,0,
1106,201104659,北海道,札幌市,真駒内みどり眼科,マコマナイミドリガンカ,無床診療所,北海道札幌市南区真駒内緑町1丁目4-14,,42.991344,141.350339,011-584-0101,,眼,0,
1106,201060720,北海道,札幌市,岸皮膚科医院,キシヒフカイイン,無床診療所,北海道札幌市南区真駒内緑町1丁目4-8,,42.991433,141.350294,011-582-1241,,皮,0,
1106,201100068,北海道,札幌市,札幌市南保健センター,サッポロシミナミホケンセンター,無床診療所,北海道札幌市南区真駒内幸町1丁目2-2,,42.990067,141.351875,011-581-5211,札幌市,内;小;歯,0,
1106,201104053,北海道,札幌市,真駒内耳鼻咽喉科クリニック,マコマナイジビインコウカクリニック,無床診療所,北海道札幌市南区真駒内幸町2丁目1-12,ミュークリスタルビルB1階,42.990486,141.354613,011-581-3387,医療法人社団睦和会,アレ;耳,0,
1106,201102697,北海道,札幌市,真駒内たかの内科,マコマナイタカノナイカ,無床診療所,北海道札幌市南区真駒内泉町3丁目11-9,,42.985631,141.354105,011-588-8777,医療法人社団FOURSEASONS,内;消;循,0,
1106,201060283,北海道,札幌市,露口内科・消化器内科クリニック,ツユグチナイカ・ショウカキナイカクリニック,無床診療所,北海道札幌市南区真駒内南町1丁目7-12,,42.98457,141.351928,011-582-0811,,内;消内,0,
1106,201108989,北海道,札幌市,山口医院,ヤマグチイイン,無床診療所,北海道札幌市南区真駒内南町2丁目3番1号,,42.983182,141.353847,011-582-7642,,内,0,
1106,201060977,北海道,札幌市,中根敏得リハビリテーション内科小児科医院,ナカネトシエリハビリテーションナイカショウニカイイン,無床診療所,北海道札幌市南区南32条西10丁目2-1,,43.015892,141.346965,011-582-3131,,内;アレ;リウ;小;リハ,0,
1106,201101469,北海道,札幌市,医療法人社団川沿脳神経外科クリニック,イリョウホウジンシャダンカワゾエノウシンケイゲカクリニック,無床診療所,北海道札幌市南区川沿1条1丁目2087,,43.000199,141.337176,011-578-1117,医療法人社団川沿脳神経外科クリニック,脳外,0,
1106,201105467,北海道,札幌市,なりた耳鼻咽喉科アレルギー科クリニック,ナリタジビインコウカアレルギーカクリニック,無床診療所,北海道札幌市南区川沿1条5丁目1-20,,42.999904,141.325099,011-578-3387,,アレ;耳,0,
1106,201105669,北海道,札幌市,巡回検診車モービルMRI,ジュンカイケンシンシャモービルエムアールアイ,無床診療所,北海道札幌市南区川沿2条2丁目3-1,,42.997582,141.335684,011-231-8555,公益財団法人北海道脳神経疾患研究所,神内;脳外,0,
1106,201105988,北海道,札幌市,なかがわ内科循環器科クリニック,ナカガワナイカジュンカンキカクリニック,無床診療所,北海道札幌市南区川沿5条2丁目29-9,オサダ川沿ビル2F,42.993033,141.332093,011-573-5555,,内;循内,0,
1106,201060616,北海道,札幌市,おおさわ小児科医院,オオサワショウニカイイン,無床診療所,北海道札幌市南区川沿8条2丁目1-8,吉田ビル,42.987233,141.333982,011-571-5001,,内;小,0,
1106,201060733,北海道,札幌市,医療法人社団川沿眼科,イリョウホウジンシャダンカワゾイガンカ,無床診療所,北海道札幌市南区川沿8条2丁目1-8,吉田ビル3F,42.987233,141.333982,011-572-5131,医療法人社団川沿眼科,眼,0,
1106,201060586,北海道,札幌市,大月皮膚科医院,オオツキヒフカイイン,無床診療所,北海道札幌市南区川沿8条2丁目1-8,吉田ビル,42.987233,141.333982,011-572-0551,,皮,0,
1106,201060704,北海道,札幌市,医療法人社団もなみ内科呼吸器科クリニック,イリョウホウジンシャダンモナミナイカコキュウキカクリニック,無床診療所,北海道札幌市南区川沿11条2丁目1-6,,42.982712,141.335482,011-571-5311,医療法人社団もなみ内科・呼吸器科クリニック,内;呼,0,
1106,201060889,北海道,札幌市,勤医協札幌みなみ診療所,キンイキョウサッポロミナミシンリョウショ,無床診療所,北海道札幌市南区川沿12条2丁目2-35,,42.980715,141.335182,011-572-6661,公益社団法人北海道勤労者医療協会,内,0,
1106,201104268,北海道,札幌市,クリニックあい,クリニックアイ,無床診療所,北海道札幌市南区川沿13条2丁目1番47号,,42.98007,141.334016,011-572-3055,医療法人愛全会,内,0,
1106,201113264,北海道,札幌市,高齢者総合福祉施設サン・グレイス医務室,コウレイシャソウゴウフクシシセツサン・グレイスイムシツ,無床診療所,北海道札幌市南区川沿13条3丁目5-1,,42.978137,141.33228,011-571-6000,社会福祉法人愛全会,内,0,
1106,201109999,北海道,札幌市,医療法人なかの内科・消化器内科クリニック,イリョウホウジンナカノナイカ・ショウカキナイカ,無床診療所,北海道札幌市南区川沿14条2丁目1番3号,,42.978487,141.33641,011-571-0725,中野洋一郎,内・消内,0,
1106,201106217,北海道,札幌市,医療法人hokule'aｆクリニックさっぽろ,イリョウホウジンホクレアエフクリニックサッポロ,無床診療所,北海道札幌市南区中ノ沢1丁目12-20,,42.994729,141.323019,011-573-0777,医療法人hokule'a,整;リハ,0,
1106,201101065,北海道,札幌市,医療法人社団はまだ内科・神経内科クリニック,イリョウホウジンシャダンハマダナイカ・シンケイナイカクリニック,無床診療所,北海道札幌市南区中ノ沢1丁目1-4,,42.996251,141.322894,011-578-1535,医療法人社団はまだ内科・神経内科クリニック,内;神内,0,
1106,201111013,北海道,札幌市,医療法人社団島崎外科・胃腸科中ノ沢診療所,イリョウホウジンシャダンシマザキゲカ・イチョウカナカノサワシンリョウジョ,無床診療所,北海道札幌市南区中ノ沢1757番地44,,42.99922,141.317611,011-596-6135,医療法人社団島崎外科・胃腸科,内;胃内,0,
1106,201060632,北海道,札幌市,軽費老人ホームシルバーハウス医務室,ケイヒロウジンホームシルバーハウスイムシツ,無床診療所,北海道札幌市南区北ノ沢1819-9,,43.008681,141.323357,011-571-7711,社会福祉法人前田記念福祉会,内,0,
1106,201060876,北海道,札幌市,特別養護老人ホームドリームハウス医務室,トクベツヨウゴロウジンホームドリームハウスイムシツ,無床診療所,北海道札幌市南区北ノ沢1819-9,,43.008681,141.323357,011-572-2100,社会福祉法人前田記念福祉会,内,0,
1106,201106376,北海道,札幌市,医療法人社団かしわぎ皮ふ科クリニック,イリョウホウジンシャダンカシワギヒフカクリニック,無床診療所,北海道札幌市南区石山1条6丁目1-18,石山メディカルビル2階,42.963994,141.324078,011-593-5335,医療法人社団かしわぎ皮ふ科クリニック,皮,0,
1106,201100433,北海道,札幌市,医療法人社団クボタ泌尿器科クリニック,イリョウホウジンシャダンクボタヒニョウキカクリニック,無床診療所,北海道札幌市南区石山1条6丁目1-18,,42.963994,141.324078,011-594-2212,医療法人社団クボタ泌尿器科クリニック,泌;麻,0,
1106,201060906,北海道,札幌市,医療法人社団小林胃腸科内科クリニック,イリョウホウジンシャダンコバヤシイチョウカナイカクリニック,無床診療所,北海道札幌市南区石山1条6丁目1-18,,42.963994,141.324078,011-592-6767,医療法人社団小林胃腸科内科クリニック,内;胃,0,
1106,201102509,北海道,札幌市,医療法人社団石山眼科,イリョウホウジンシャダンイシヤマガンカ,無床診療所,北海道札幌市南区石山1条6丁目1-18-2,,42.963964,141.32382,011-593-8277,医療法人社団石山眼科,眼,0,
1106,201103737,北海道,札幌市,いしやま耳鼻咽喉科クリニック,イシヤマジビインコウカクリニック,無床診療所,北海道札幌市南区石山1条6丁目1-18,石山メディカルビル3階,42.963994,141.324078,011-593-7004,,耳,0,
1106,201060834,北海道,札幌市,医療法人社団延寿会阿部内科クリニック,イリョウホウジンシャダンエンジュカイアベナイカクリニック,無床診療所,北海道札幌市南区石山1条7丁目7-7,,42.962447,141.31987,011-592-0017,医療法人社団延寿会,内,0,休止(H30.3.9-H31.2.28)
1106,201110768,北海道,札幌市,特別養護老人ホームもなみの里医務室,トクベツヨウゴロウジンホームモナミノサトイムシツ,無床診療所,北海道札幌市南区石山1条1丁目12番15号,特別養護老人ホームもなみの里3階,42.981751,141.342381,011-588-1165,社会福祉法人札幌南勤労者医療福祉協会,内,0,
1106,201060661,北海道,札幌市,軽費老人ホームA型宏楽苑医務室,ケイヒロウジンホームエーガタコウラクエンイムシツ,無床診療所,北海道札幌市南区石山2条3丁目10-5,,42.966547,141.336416,011-591-3867,社会福祉法人札幌南福祉会,内,0,
1106,201112430,北海道,札幌市,赤沼外科医院,アカヌマゲカイイン,無床診療所,北海道札幌市南区石山2条6丁目14番1号,,42.962405,141.321717,011-591-1777,,内;外;整;リハ,0,
1106,201113277,北海道,札幌市,医療法人社団信洋会石山メンタルクリニック,イリョウホウジンシャダンシンヨウカイイシヤマメンタルクリニック,無床診療所,北海道札幌市南区石山2条8丁目2番12号,,42.96023,141.318445,011-591-7167,医療法人社団信洋会,内;精;心内,0,
1106,201102844,北海道,札幌市,静山荘診療室,セイザンソウシンリョウショ,無床診療所,北海道札幌市南区石山837-21,,42.959531,141.339399,011-591-5532,社会福祉法人愛全会,内,0,
1106,201110797,北海道,札幌市,和幸園グリンハイム診療所,ワコウエングリンハイムシンリョウジョ,無床診療所,北海道札幌市南区石山932番地3,,42.95331,141.338094,011-591-5210,社会福祉法人北海道ハピニス,内;外,0,
1106,201110801,北海道,札幌市,グリンハイム診療所,グリンハイムシンリョウジョ,無床診療所,北海道札幌市南区石山933番地3,,42.953332,141.33753,011-591-5211,社会福祉法人北海道ハピニス,内;外,0,
1106,201060788,北海道,札幌市,いいおか整形外科クリニック,イイオカセイケイゲカクリニック,無床診療所,北海道札幌市南区石山東1丁目4-25,,42.971149,141.344281,011-591-1155,,整;リハ,0,
1106,201060818,北海道,札幌市,医療法人社団竹嶋内科クリニック,イリョウホウジンシャダンタケシマナイカクリニック,無床診療所,北海道札幌市南区石山東1丁目4-26,,42.971324,141.344259,011-591-1112,医療法人社団竹嶋内科クリニック,内;呼;消;胃,0,
1106,201060964,北海道,札幌市,ふじのさわ内科クリニック,フジノサワナイカクリニック,無床診療所,北海道札幌市南区藤野2条2丁目1-15,,42.961297,141.309129,011-591-8416,,内,0,
1106,201060443,北海道,札幌市,十五島内科医院,ジュウゴシマナイカイイン,無床診療所,北海道札幌市南区藤野2条6丁目1-5,,42.961977,141.297235,011-591-8828,,内;呼;消;循;小,0,
1106,201101964,北海道,札幌市,医療法人大地小笠原記念藤野診療所,イリョウホウジンダイチオガサワラキネンフジノシンリョウジョ,無床診療所,北海道札幌市南区藤野3条6丁目2-1,,42.961032,141.297385,011-592-5335,医療法人大地,内;消,0,
1106,201060762,北海道,札幌市,医療法人社団板倉小児クリニック,イリョウホウジンシャダンイタクラショウニクリニック,無床診療所,北海道札幌市南区藤野3条7丁目1-1,,42.961577,141.294138,011-591-0611,医療法人社団板倉小児クリニック,内;小,0,
1106,201106594,北海道,札幌市,特別養護老人ホームらいらっく診療所,トクベツヨウゴロウジンホームライラックシンリョウショ,無床診療所,北海道札幌市南区藤野4条4丁目20-30,,42.956322,141.301727,011-591-9000,社会福祉法人ノマド北志会,内,0,
1106,201107849,北海道,札幌市,特別養護老人ホームひびきの郷・札幌,トクベツヨウゴロウジンホームヒビキノサト・サッポロ,無床診療所,北海道札幌市南区定山渓温泉西2丁目36番1,,42.972916,141.164652,011-598-5050,社会福祉法人天寿会,内,0,
1107,201070387,北海道,札幌市,山藤内科医院,ヤマフジナイカイイン,無床診療所,北海道札幌市西区山の手1条6丁目1-23,,43.065248,141.29993,011-621-7005,,内;呼;胃;循;小,0,"休止
H19.1.25～"
1107,201106435,北海道,札幌市,医療法人社団ひぐち耳鼻咽喉科,イリョウホウジンシャダンヒグチジビインコウカ,無床診療所,北海道札幌市西区山の手1条6丁目4-8,,43.065846,141.299078,011-633-3387,医療法人社団ひぐち耳鼻咽喉科,耳;アレ,0,
1107,201071140,北海道,札幌市,ため小児科医院,タメショウニカイイン,無床診療所,北海道札幌市西区山の手2条1丁目6-14,,43.071475,141.300363,011-611-3718,,小,0,
1107,201108400,北海道,札幌市,みずしま内科クリニック,ミズシマナイカクリニック,無床診療所,北海道札幌市西区山の手2条6丁目3番8号,,43.066698,141.297319,011-632-6600,,内;消内,0,
1107,201107227,北海道,札幌市,クリニークアンジェ牧山内科,クリニークアンジェマキヤマナイカ,無床診療所,北海道札幌市西区山の手3条12丁目1-34,,43.064245,141.290045,011-632-0123,,内;消,0,
1107,201107908,北海道,札幌市,札幌山の手整形外科,サッポロヤマノテセイケイゲカ,無床診療所,北海道札幌市西区山の手5条1丁目1番20号,,43.074539,141.296316,011-633-1211,,整;リハ,0,
1107,201114450,北海道,札幌市,厚生労働省第二共済組合北海道医療センター所属診療部,コウセイロウドウショウダイニキョウサイクミアイホッカイドウイリョウセンターショゾクシンリョウブ,無床診療所,北海道札幌市西区山の手5条7丁目1-1,,43.068853,141.289412,011-611-8111,厚生労働省第二共済組合,内;呼;循;小;外;整;リハ,0,
1107,201109481,北海道,札幌市,医療法人社団あさひ会西野皮フ科クリニック,イリョウホウジンシャダンアサヒカイニシノカワフカクリニック,無床診療所,北海道札幌市西区西野1条7丁目7番1号,グランドール西野1階,43.08226,141.27762,011-669-4112,医療法人社団あさひ会,皮,0,
1107,201071010,北海道,札幌市,医療法人社団長谷川眼科医院,イリョウホウジンシャダンハセガワガンカイイン,無床診療所,北海道札幌市西区西野2条1丁目2-13-103号,,43.073608,141.284898,011-665-0303,医療法人社団長谷川眼科医院,眼,0,
1107,201102411,北海道,札幌市,医療法人社団さくらだ医院,イリョウホウジンシャダンサクラダイイン,無床診療所,北海道札幌市西区西野2条3丁目1-6,,43.075747,141.283517,011-661-7383,医療法人社団さくらだ医院,内;整;リハ;麻,0,
1107,201071502,北海道,札幌市,医療法人社団ひらい耳鼻咽喉科医院,イリョウホウジンシャダンヒライジビインコウカイイン,無床診療所,北海道札幌市西区西野2条3丁目4-25,渡辺ビル,43.075613,141.28197,011-664-5533,医療法人社団ひらい耳鼻咽喉科医院,耳,0,
1107,201070778,北海道,札幌市,医療法人社団北浜胃腸科・内科,イリョウホウジンシャダンキタハマイチョウカ・ナイカ,無床診療所,北海道札幌市西区西野2条4丁目3-15,,43.076596,141.280259,011-663-3311,医療法人社団北浜胃腸科・内科,内;呼;胃;循,0,
1107,201101645,北海道,札幌市,社会福祉法人宏友会西野ケアセンター医務室,シャカイフクシホウジンコウユウカイニシノケアセンターイムシツ,無床診療所,北海道札幌市西区西野2条8丁目1-8,,43.081029,141.274556,011-669-6660,社会福祉法人宏友会,内,0,
1107,201104398,北海道,札幌市,そとかわ内科クリニック,ソトカワナイカクリニック,無床診療所,北海道札幌市西区西野3条2丁目1-38,,43.074266,141.282737,011-664-3611,医療法人社団健寿会,呼内;消内;循内;アレ;リウ;小;放,0,
1107,201101922,北海道,札幌市,医療法人社団細田こどもクリニック,イリョウホウジンシャダンホソダコドモクリニック,無床診療所,北海道札幌市西区西野3条6丁目2-7,,43.076449,141.275134,011-667-8830,医療法人社団細田こどもクリニック,小,0,
1107,201105119,北海道,札幌市,医療法人西さっぽろ脳神経外科クリニック,イリョウホウジンニシサッポロノウシンケイゲカクリニック,無床診療所,北海道札幌市西区西野3条6丁目7-50,,43.078457,141.276254,011-669-1003,医療法人西さっぽろ脳神経外科クリニック,脳外;リハ,0,
1107,201070257,北海道,札幌市,医療法人社団石塚内科消化器科,イリョウホウジンシャダンイシヅカナイカショウカキカ,無床診療所,北海道札幌市西区西野3条7丁目3番1号,,43.078607,141.275054,011-661-0403,医療法人社団石塚内科消化器科,内;消;循;呼;神内;アレ,0,
