都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
271403,27,大阪府,堺市,鉄砲鍛冶屋敷,テッポウカジヤシキ,Gunsmith's Home,,堺市堺区北旅籠町西1丁3-22,,135.2858695,34.35277121,,,,,,,"種子島に伝わった鉄砲の製法を橘屋又三郎などが堺に伝えてから、堺は日本一の鉄砲生産地になりました。現在、江戸時代の鉄砲鍛冶屋敷の面影を残す唯一の貴重な建築物で、市の指定有形文化財になっています。江戸時代から続く堺の鉄砲鍛冶井上関右衛門の居宅兼作業場兼店舗で、「元禄二年堺大絵図」にも記載されており、わが国の町家建築としても最古の部類に属するとともに、堺を支えた鉄砲の生産現場が残されている建物としても貴重です。
大坂夏の陣の後、新たな町割が行われ現在に続く堺のまちが形成され、堺は鉄砲や包丁、織物などの製造業を中心に発達し商業のまちとしても成熟していきます。北旅籠町一帯、特に鉄砲鍛冶屋敷周辺は当時の面影を多く残し、切妻造、平入りの建物からなる当屋敷は、江戸初期の鉄砲鍛冶の生活がしのばれます。","After the methods for the production of guns passed from Tanegashima and reached Sakai via such individuals as Matasaburo Tachibanaya, the city went on to become the number one region in Japan for gun production. This gunsmith’s house is an extremely precious building, being the only one of its kind to retain the aspect of such a house from the Edo period, and it is a designated tangible cultural asset of the city. It is the combined residence and workplace cum shop of the Sekiemon Inoue gunsmiths, active since the 17th century, and can even be found on a grand map of Sakai from 1689. This not only makes it valued as one of the oldest examples of Machiya construction remaining in Japan, but also as a building retaining features from the gun production that supported Sakai.
After the Osaka Summer Campaign, the town was reorganized. This formed the basis for Sakai as it is known today, and led to the city maturing into a place of commerce centered in the production of such items as guns, knives, and textiles. The Kitahatagocho region, and in particular in the vicinity of the gunsmith’s house, retains much of the aspect of those times, with numerous buildings with gabled rooves and other examples of traditional architecture really bringing to mind the gun making lifestyle of the early Edo period.",阪堺線「高須神社駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/27,
271403,51,大阪府,堺市,旧堺燈台,キュウサカイトウダイ,Old Sakai Lighthouse,,堺市堺区大浜北町5丁1?22,,135.2732182,34.34599968,,,,,,,"室町時代から安土桃山時代にかけて、天然の良港であった堺港は海外貿易港としても発展しました。後に大和川の付け替えにより衰退しましたが、江戸の商人と堺の人々により築港・修理されたのが現在の堺旧港の原型です。
その南波止場に、明治10年(1877年)堺の人々の寄付などにより高さ11.3mの六角錘形の木造洋式灯台が築造されました。灯台はおよそ1世紀にわたって堺港に出入りする船の航海の安全を守ってきましたが、周辺の埋め立てが進んだ昭和43年(1968年)にその役割を終えました。今なお堺のシンボルの一つとして保存され、現地に現存する日本最古の木造洋式灯台の一つとして国の指定史跡になっています。近年老朽化が著しかったのを平成13?18年度に保存修理工事が行われ往時の姿が甦りました。周辺は龍女神像とともに新たな親水ゾーンとして親しまれています。","From the Muromachi period (1333-1573) through the Azuchi-Momoyama period (1558 - 1600), the fine natural harbor of Sakai port also developed as a place of international trade. Although its use declined with the alternations made to the Yamatogawa River, the current old Sakai port is as built and restored by the merchants of the Edo period and the people of Sakai.
On the south wharf of that port, a hexagonal spindle-shaped western-style lighthouse of 11.3m in height was constructed from wood, and through such means as donations from the people of Sakai, in the year 1877. The lighthouse went on to protect the safety of ships sailing in and out of Sakai port for close to a century, but its role finally came to an end in 1968 due to reclamation of the surrounding costal area. It is still preserved to this day as a symbol of Sakai, and is a nationally designated historic site as the oldest remaining wooden lighthouse in Japan. While it was starting to show its age, preservative repairs were performed between 2001 and 2006, returning it to its prime. It is beloved by the people of the city, alongside the nearby Statue of the Dragon Goddess, as a new area of spending time near the water.",南海線「堺駅」下車　徒歩で堺旧港方面へ,"大浜公園駐車場：有料/乗用車265台(最初の2時間200円、以降1時間毎に100円、最大600円)、バス・大型3台(1日1,000円)",,,,,,,https://www.sakai-tcb.or.jp/spot/detail/51,
271403,203,大阪府,堺市,片桐棲龍堂,カタギリセイリュウドウ,,,堺市堺区西湊町3-1-16,,135.2751525,34.34034358,,,,,,,"堺市の北部、紀州街道の1本東の中筋と阪堺線とに挟まれた敷地に位置する老舗の漢方専門店で、敷地内には江戸時代後期に建築された主屋をはじめとする伝統的な建築物等があります。
文化年間のつし二階風主屋、嘉永年間の中ノ蔵、東ノ蔵、大阪市日本橋から移築された西ノ蔵、鎮守社に相当する摩利支尊天などからなり、中ノ蔵、東ノ蔵の間には煉瓦を敷き詰めて洗い場とし、庭園からの目隠しとして煉瓦塀も建てられています。また、西ノ蔵は日本では数少ない漢方医薬専門資料館として国内外の専門家から高い評価を得ています。主屋・東ノ蔵・中ノ蔵・摩利支尊天神社廟・西ノ蔵・洗い場・煉瓦塀は国の登録有形文化財です。
主屋東側の庭園は単なる鑑賞本位の林泉式庭園ではなく、築山、枯滝、枯流れを配した奥山の景色の中に作られた茶庭の形態・構成を持った庭園です。本庭園は現存する江戸時代後期の茶庭として、歴史的にも貴重な庭園で平成22年7月に堺市指定文化財の名勝に指定されました。
※片桐棲龍堂は、現在も居宅兼店舗として使用されていますので、通常は庭園の見学はできません。",,阪堺線「御陵前駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/203,
271403,227,大阪府,堺市,板状五輪塔婆,イタジョウゴリントウバ,,,堺市堺区石津町2-620他(乳岡古墳墳丘上),,135.2755364,34.3322182,,,,,,,"立体的な普通の五輪塔とは異なり、花崗岩の側面を五輪塔形に加工してあることから、形式的には板状五輪塔に区分されています。上から空輪、風輪、火輪、水輪、地輪と続く各輪の正面には、キャ・カ・ラ・バ・アの梵字(ぼんじ)が刻まれ、地輪の下部には正和二年の年号が見られることから、正和2年(1313年)に建てられたものと考えられます。
堺市内にある五輪塔では最も古いと思われ、しかも板状という珍しい形をしているのが特徴です。昭和37年に府指定有形文化財になっています。",,南海バス「石津神社前バス停」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/227,
271403,222,大阪府,堺市,放鳥銃定限記の碑　江戸時代の鉄砲試射場,ホウチョウジュウテイゲンキノヒ,,,堺市堺区鉄砲町,,135.2850071,34.35333933,,,,,,,"大正3年に南海線七道駅近くの運河掘削工事現場から石碑が発見され、「放鳥銃定限記」と題する377文字の漢文が刻まれていました。石碑は江戸時代初期の鉄砲師範であった小濱民部丞嘉隆(こはまみんぶのじょうよしたか)の遺徳を称えて、砲術家川名金衛門忠重によって寛文4年(1664年)に作られたものです。碑文は「小濱民部丞嘉隆は文武両道の達人であり、堺の海辺に鉄砲の試射場を設け砲術の訓練と研究を重ねた」といった内容で、江戸時代初期の堺における鉄砲関連資料として大変貴重なものです。
また、江戸時代の試射場がこの近くにあったこと示していて、発見当時運河の発起人柳原吉兵衛氏は、石碑を後世に伝えるために高さ約3ｍ、幅約2ｍの自然石にはめ込み鉄砲記念碑として保存しました。昭和19年に堺市に寄贈され、ザビエル公園に保存されてきましたが、七道駅前整備に伴い平成2年に発見地に近い現在地に移設しました。",,南海線「七道駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/222,
271403,159,大阪府,堺市,与謝野晶子生家跡,ヨサノアキコセイカアト,,,堺市堺区甲斐町西1丁-1,,135.2821382,34.34400824,,,,,,,"与謝野晶子は菓子商駿河屋の三女として甲斐町に生まれてから、鉄幹に出会い家を出るまで堺ですごしました。明治・大正・昭和を短歌とともに生き「情熱の歌人」と呼ばれ、同じ文学者鉄幹の妻であり、11人の子どもたちの母でもありました。明治34年(1901年)に出版された「みだれ髪」は、鉄幹へのあふれる愛と青春のみずみずしさを歌いあげ、浪漫主義の代表作となりました。
また詩、評論、古典研究などさまざまな執筆活動を展開する一方、女性の権利に焦点をあてた評論も多く著し、当時の女性の地位向上に積極的に取り組んだことでも有名です。
その生家跡には「海こひし潮の遠鳴りかぞへつつ少女となりし父母の家」の歌碑があり、晶子と鉄幹を引き合わせたといわれる覚応寺、二人がはじめてデートした浜寺公園など、エピソードがつたわる地と晶子歌碑巡りを楽しむことができます。最近のリニューアルで生家の様子をビジュアルに表現、外国人観光客用に英語・中国語・ハングルの説明文も加えました。歌碑周辺の石組みは碑に刻まれている歌にちなみ、海の波をイメージして高低に配し、所々の青色タイルは光る水面を表現しています。",,阪堺線「宿院駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/159,
271403,161,大阪府,堺市,龍女神像,リュウジョシンゾウ,Statue of the Dragon Goddess,,堺市堺区北波止町,,135.2749126,34.35003756,,,,,,,"明治36年(1903年)第5回内国勧業博覧会の際に、堺会場の東洋一を誇った大浜水族館前に設置されました。博覧会終了後、水族館とともに堺市が譲り受け、像は平和と繁栄のシンボルとして、「乙姫さん」の愛称で親しまれましたが、臨海工業地帯の建設や第2室戸台風の影響などで、廃館となった水族館の解体とともに撤去されました。
平成12年(2000年)7月、堺旧港周辺が世界民族芸能祭「ワッショイ！2000年」の会場となった時に、市制110周年記念事業として、北波止突堤の付け根に復元建設されたものです。高さ16mの石張りの台座上に10mのブロンズ製の乙姫像が立ち上がっています。","In 1903, at the time of the fifth Domestic Industrial Exhibition, this statue was placed in front of the Ohama Aquarium, which at the time was the largest in the Orient and the Sakai venue for the event. After the exhibition finished, both the statue and the aquarium were bequeathed to Sakai City, and the statue become loved as a symbol of peace and prosperity, and given the nickname ""the maiden."" However, due to factors such as the construction of the coastal industrial zone and the effects of Typhoon Nancy in 1961, the now defunct aquarium was eventually dismantled and the statue removed along with it.
Then, in July of 2000, when the vicinity of the old Sakai port became the venue for the World Folk Art Festival ""Washoi! 2000,"" the statue was finally restored on the Kitahato seawall to commemorate the 110th anniversary of the incorporation of Sakai. A 10m bronze maiden stands on a stone-clad base 16m in height.",南海線「堺駅」下車,"大浜公園駐車場：有料/乗用車265台(最初の2時間200円、以降1時間毎に100円、最大600円)、バス・大型3台(1日1,000円)",,,,,,,https://www.sakai-tcb.or.jp/spot/detail/161,
271403,92,大阪府,堺市,千利休屋敷跡,センノリキュウヤシキアト,Sen no Rikyu House site,,堺市堺区宿院町西1丁17-1,,135.281438,34.34331141,,,,,,,"千利休は大永2年(1522年)、堺今市町(現在の宿院西1丁)の豪商魚屋(ととや)の長男・与四郎として生まれました。17歳の時北向道陳に茶湯を学び、のちに武野紹鴎に師事しわび茶を大成させました。茶の湯をもって信長に接近し、その死後は秀吉の茶頭として仕えながら、北野の大茶会を取り仕切るなど天下一の茶匠として権勢を振るいましたが、小田原の役後秀吉の怒りにふれ自刃しました。現在の茶道千家の始祖であり「茶聖」と称せられています。
屋敷跡には椿の井戸が残っていますが、椿の炭を底に沈めていたといいます。井戸屋形は利休ゆかりの大徳寺山門の古い部材を用いて建てたものです。平成27年のリニューアル後は、敷地内も見学できるようになりました。","Sen no Rikyu (1552-1591) was born in Imaichi Town in the year 1522, Sakai (now Shukuin-nishi 1 cho) as the eldest son of a wealthy fish seller, and named Yoshiro at birth. From age of 17, he learned tea ceremony from Dochin Kitamuki, before going on to learn from J?? Takeno, and eventually bringing great success to the wabi-cha style of tea ceremony. His tea brought him into proximity with Nobunaga, and after the warlord's death he served as Hideyoshi's head tea master, wielding great authority. But after the role he played at Odawara, he purchased Hideyoshi's anger and so committed ritual suicide. He is still revered today as the ""Tea Saint"" and founder of the Senke tea ceremony houses.
The camellia well that remains in the grounds of the house is said to have had camellia ashes sunk into it. The well roof is made from the Daitokuji temple gate, a place with a strong connection to Rikyu. After restoration work in 2015, it is now possible to go inside the site.",阪堺線「宿院駅」下車,なし,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/92,
271403,226,大阪府,堺市,旧浄土寺九重塔,キュウジョウドジクジュウ（ノ）トウ,,,堺市堺区百舌鳥夕雲町2丁(大仙公園内・堺市茶室庭園),,135.2904593,34.33324084,火水木金土日,09:30,16:30,休館日　月曜日(祝日の場合は開館)、祝日の翌日(土・日曜日の場合は開館)、年末・年始、堺市博物館の休館日,無料,,"元は大阪府南河内郡千早赤阪村小吹に明治初年まで所在した浄土寺にありました。台石の正面には嘉元二二(四)年丙午の年号が刻まれており、鎌倉時代の嘉元4年(1306年)に製作されたものと考えられます。軸石(塔身)の正面には阿弥陀仏を浮彫りにし、他の三面には梵字(ぼんじ)を刻んでいます。相輪部分(塔の先端)は一石ですが、その先端は欠けています。
この種の石塔はもっぱら供養塔として用いられ、類例はいろいろある中この塔は均整のとれた美しいものです。昭和30年に重要文化財に指定されています。",,JR阪和線「百舌鳥駅」下車、南海バス「堺市博物館前」バス停下車,"大仙公園駐車場／乗用車108台(2時間まで200円、以降1時間毎に100円追加、5時間以上600円)、バス18台(1台1回1,000円)",,,072-247-1447,,,,https://www.sakai-tcb.or.jp/spot/detail/226,
271403,95,大阪府,堺市,蘇鉄山,ソテツヤマ,,,堺市堺区大浜北町4・5丁(大浜公園内),,135.274161,34.34480192,,,,,,,"蘇鉄山は大阪湾に面し、幕末には黒船来航に備えてお台場(砲台)が築かれた場所を、明治12年(1879年)に大浜公園として解放され展望のよい築山として整備されたところです。蘇鉄山の約300ｍ東南にあった御蔭山の頂に、近代地図作成のための基準点となる一等三角点が明治18年(1885年)に設定されました。
その後御蔭山が削られ、昭和14年(1939年)に蘇鉄山の標高6.97mの所に移設されたものです。現在一等三角点の設置されている日本一低い山となっています。御蔭山は天保年間に港と水路浚渫により造られた山で、同時期に川浚えの土砂を積み上げてできた大阪の天保山とは兄弟関係にあたります。",,南海線「堺駅」下車,"大浜公園駐車場：有料/乗用車265台(最初の2時間200円、以降1時間毎に100円、最大600円)、バス・大型3台(1日1,000円)",,,,,,,https://www.sakai-tcb.or.jp/spot/detail/95,
271403,228,大阪府,堺市,板状塔婆,イタジョウトウバ,,,堺市堺区九間町東3-1-50(十輪院内),,135.2854883,34.35033644,,,,,,,"板状塔婆は板碑(いたひ)と呼ばれ、山形の頂きを特徴としますが、この板碑はやや丸みを帯びて船の形に似ています。碑の中央には阿弥陀をあらわす梵字(ぼんじ)が陰刻され、その上には地蔵菩薩、下には明徳二年六月、為阿弥陀佛などの文字が刻まれています。碑の基礎部分は当初のものではなく後でつけられたものです。
明徳2年(1391年)は南北朝の動乱期にあたり、この板碑は当時流行した阿弥陀仏と地蔵菩薩とを同体とする信仰を示す資料として貴重なものといえます。昭和37年に府指定有形文化財になっています。",,阪堺線「神明町駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/228,
271403,26,大阪府,堺市,土塔,ドトウ,,,大阪府堺市中区土塔町2143-1,,135.3034111,34.31564583,,,,,,,"土塔は、堺出身の奈良時代の僧、行基が建立したとされる四十九院のひとつ大野寺の仏塔です。平安時代の「行基年譜」には神亀4年(727年)の起工とあり、鎌倉時代の「行基菩薩行状絵伝」にも、本堂・門とともに「十三重土塔」と記された塔が描かれています。
発掘調査によって土を盛り上げた一辺53.1ｍ、高さ8.6ｍ以上の十三重の塔で、各層には瓦が葺かれていたことがわかりました。また、「行基年譜」と同じ「神亀四年」と記された軒丸瓦も出土しています。現在の姿は全体を盛土で保護し、十二層まで復元したものです。
全面に約60,000枚もの瓦が葺かれ、各層の垂直面にも瓦を立てて風雨による盛土の崩壊を防いでいたようです。文字を記した瓦が1,300点出土、大半は人名で行基と共に土塔を建立した知識と呼ばれる人々の名と考えられ、男女を問わず僧尼や氏族の名前も見られます。
土塔から北西約160ｍには土塔に使われた瓦の窯跡が2基見つかっています。約460ｍ北方には行基が天平13年(741年)以前に造った薦江池(こもえいけ)ではないかと考えられる菰池(こもいけ)というため池もあります。
非常に貴重な遺跡のため昭和28年(1953年)国の史跡に指定、全国的にも古代の文字資料がこれだけまとまって出土する遺跡は珍しいといえます。
平成21年4月復元整備によって創建当時の姿が再現され、同時に立体模型や土層の断面展示、発掘調査の状況を再現したコーナーもできました。",,"泉北高速鉄道「深井駅」より南海バス「堺東駅前」行き乗車「深井東町バス停」下車すぐ、または徒歩約1.1?q
南海高野線「堺東駅」より南海バス「深井駅」行き乗車「深井東町バス停」下車すぐ",,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/26,
271403,219,大阪府,堺市,兒山家住宅,コヤマケジュウタク,,,堺市中区陶器北1404,,135.3120782,34.30539808,,,,,,,"家伝では兒山家は中世にさかのぼる旧家で、家業の施薬に加え、江戸時代を通じ大庄屋として小出藩代官もつとめていました。この建物は江戸時代後期に本家より分家し、通称「東兒山」と称されている住宅です。
周辺は市の中南部に位置し、市内では数少ない田園風景が広がる一帯です。付近には寺社等の歴史的建造物が点在していますが、当家は今や市内では数少なくなった豪農の住宅建築として重要なもののひとつです。
北に陶器川を背にしたゆるやかな傾斜地にあり、土蔵と土塀や門長屋で四周を取り囲み、敷地内には主屋や座敷をはじめ数多くの建築物があります。主屋は江戸時代後期の建築で、入母屋造を重ねた本瓦葺の屋根や煙出し等が、重厚な外観を特徴づけています。庭に面した座敷二間の襖や床には、江戸時代後期の大阪画人金子雪操による山水画が描かれています。平成14年には国の登録有形文化財になっています。",,南海バス「福田中バス停」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/219,
271403,132,大阪府,堺市,浜寺公園駅駅舎,ハマデラコウエンエキエキシャ,,,堺市西区浜寺公園町2丁188,,135.2639701,34.32273157,,,,,,,"浜寺の海岸は古くから白砂青松の名勝の地として著名で、明治5年(1872年)には浜寺公園が造られ、明治30年(1897年)には鉄道の駅が作られました。国の登録有形文化財である駅舎は、明治40年(1907年)に大阪市中央公会堂や東京駅を手がけた代表的建築家辰野金吾博士の事務所の設計で、モダニズムの精神の象徴として現在も堺の誇る建築物の一つです。
また、明治時代に建築された数少ない現役駅舎としても貴重で、私鉄最古の駅舎でもあるその外観は、柱や梁が幾何学的にデザインされ、大変美しく学術的にも高い評価を得ている建築物です。その一画にはギャラリーも設置されています。
木造、平屋建てのハーフティンバー様式の駅舎は、浜寺公園・海水浴場などの海浜リゾート地の玄関口として、また高級住宅地の玄関口として、浜寺地域の変遷と歴史を見守ってきました。この様式は柱・梁・斜材をそのまま外部に現し、その間の壁体を石材・土壁あるいはレンガで充填したもので、イギリスで1450?1650年頃に盛んに行われた方式です。",,南海線「浜寺公園駅」下車、阪堺線「浜寺駅前駅」下車,,,,072-261-0033,,,,https://www.sakai-tcb.or.jp/spot/detail/132,
271403,220,大阪府,堺市,阪之上家住宅,サカノウエケジュウタク,,,堺市西区浜寺昭和町5-594,,135.2642564,34.32193312,,,,,,,"大正７年頃から浜寺土地株式会社が分譲した海浜別荘地に所在する住宅です。この洋館は大正10年頃に計画されながら、実現されなかった浜寺ホテルの設計の一部を活用して建築されたものといわれています。
洋館南東の離れ座敷は、内部に上質な造りの床・棚・書院を備えています。大正時代の海浜リゾート住宅の洋館・離れ座敷・蔵・渡廊下・外塀は、平成11年には国の登録有形文化財になっています。",,南海線「浜寺公園駅」、阪堺線「浜寺駅前駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/220,
271403,101,大阪府,堺市,髙林林家住宅,タカバヤシケジュウタク,,,堺市北区百舌鳥赤畑町5丁647,,135.2933644,34.33129049,,,,,,,"御廟山古墳の南側にあり重要文化財に指定されています。白漆喰の土塀に囲まれた中には、主屋・土蔵・不動堂・稲荷社があり、建物と山林を含めた敷地全体が、江戸時代の近畿地方の大規模な庄屋屋敷の構えをよく残しています。主屋は切妻造の茅葺屋根で、この屋根の形は「大和棟」(やまとむね)ともいわれ、大阪府と奈良県北部にかつては数多く見られた特徴的な民家の姿です。内部は約半分を土間とし、大きな梁が架けられ雄大な空間を作っています。
昭和の保存修理工事により、建築当初の天正年間(1573?1592年)には屋根形式が入母屋造であったことや、後の増改築により座敷や玄関などが整えられ、現在の姿は18世紀の終わり頃に完成したことがわかりました。",,JR阪和線「百舌鳥駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/101,
271403,141,大阪府,堺市,宝珠院,ホウジュイン,,,堺市堺区宿屋町東3丁53-2,,135.2854021,34.34528398,,,,,,,"境内の土佐十一烈士墓は、慶応4年(1868年)に起った堺事件で切腹した土佐藩士11名の墓です。堺港に上陸してきたフランス軍艦の兵に対し、堺の警固にあたっていた土佐藩士が阻止しようと22名を殺傷したもので、公使が藩士の斬刑や謝罪など五ケ条の要求を提出し抗議しました。隊長ら20人の切腹が妙國寺本堂庭前で、フランス人士官等の立ち合いのもと行われましたが、11人が切腹した時点でその悲惨さに中止を命じられました。
箕浦隊長達11名の亡骸は妙國寺北隣の宝珠院境内に葬られ、墓碑は土佐藩主により建てられ後に修復されました。開国期の外交関係の歴史を語り伝える遺跡として重要で、国の史跡に指定されています。事件の詳細は旧「堺市史」等に紹介され、小説には森鴎外の「堺事件」や大岡昇平の「堺港攘夷始末」などがあります。",,阪堺線「妙国寺前駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/141,
271403,96,大阪府,堺市,大安寺,ダイアンジ,,,堺市堺区南旅篭町東4丁-1-4,,135.2813704,34.34084142,,,,,,,"室町時代の初期応永年間(1394?1428年)、徳秀士蔭(とくしゅうしいん)が開祖した臨済宗東福寺派の寺院で、二町四方の寺域を持つ大寺院であったと伝えられています。室町時代の歌人・牡丹花肖柏の供養墓や、利休好みの名品「虹の手水鉢」など堺の文化の深さを物語る品々も残され、中でも本堂内部4室にわたって描かれた障壁画は圧巻です。この障壁画は17世紀前半の狩野派の作と伝えられ、金地に様々な鶴、松、藤などの図案が描かれています。
本堂は書院造りの部屋もある総檜造りで、豪商納屋助左衛門等の居宅を移したものとの言い伝えもあります。本堂は普通禅寺では「方丈」と呼ばれており、お寺の本堂というよりもむしろ住宅風の間取りやつくりとなっています。この建物と内部の障壁画は重要文化財に指定されています。",,阪堺線「御陵前駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/96,
271403,206,大阪府,堺市,方違神社,ホウチガイジンジャ,Hochigai Shrine,,堺市堺区北三国ヶ丘町2丁2-1,,135.292214,34.34368985,月火水木金土日,09:00,16:00,祈祷休日、毎月9、19、29日（土日祝、大安は無休）,拝観無料,,"河内、和泉、摂津の三国の境にあり、方位のない清地とされ、方除祈願で知られています。古くから遠方へ出かける時その方向がよくない場合に、一度別方向に向かってから出かける風習がありました。方違神社はそのような時にお参りする全国でも珍しい神社で、遠くへ旅する時や家を移る時などに、ここに参れば災難に会わないという言い伝えがあり、新築や転居等の方災除けで各地からたくさんの人々が参詣に来ます。清めの御砂、方災除の粽(チマキ)は大変御利益があるそうで、5月31日のちまき祭は故事にならい、菰(こも)の葉で包んだ粽が氏子に分けられます。「ほうちがい」さんと呼ばれて親しまれています。
旧境内地には暖かい地域に多く生育する常緑樹「くろがねもち」があり、市内の40本をこえる大木の中でも径・幹周が一番大きく、かなりの樹齢をもつ巨樹で府の指定天然記念物になっています。また、9月中旬のふとん太鼓の秋祭りでも知られています。","Due to once standing on the boundary of three political districts - Kawachi, Izumi and Settsu - this shrine is considered a pure land without direction, and has become known as a place of prayer relating to avoiding disasters relating to movement. Since ancient times there has been a custom in Japan; when setting out on a long journey, if the intended direction is not a good one, to first head in a different direction. Hochigai Shrine is a shrine to visit at just such a time, a type rare in all of Japan. Praying here is said to help avoid disaster when taking a long trip or when moving house, and so many people still visit from across Japan for blessings when moving house or building a new home. 
The purification sand and rice dumplings that prevent disasters relating to movement are said to be quite potent, and during the Rice Dumpling Festival on May 31 shrine visitors are given dumplings wrapped in Manchurian wild rice leaves to keep them from accidents. It is affectionately called ""Hochigai-san"" by the locals.
Inside the old grounds there is also an evergreen kurogane holly tree, which often grow in warm regions. This one boasts the largest diameter and trunk circumference from among even the 40 or more other such trees found in the city, and is an Osaka designated natural monument as a large tree of considerable age. The shrine is also known for its futon daiko drum Fall Festival in the middle of September.",南海高野線「堺東駅」下車、JR阪和線「堺市駅」下車,有り,,方違神社,072-232-1216,,,,https://www.sakai-tcb.or.jp/spot/detail/206,
271403,121,大阪府,堺市,南宗寺,ナンシュウジ,Nansuji Temple,,堺市堺区南旅篭町東3丁-1-2,,135.2806308,34.34087383,月火水木金土日,09:00,16:00,,400,拝観料：大人400円、中人300円、小人200円,"弘治3年(1557年)三好長慶が父元長の菩提を弔うために、大林宗套(だいりんそうとう)を迎え開山とした臨済宗大徳寺派の寺院です。慶長20年(1615年)の大坂夏の陣による焼失後、寺地を現在の場所に移し、沢庵宗彭(たくあんそうほう)らにより再建が行われました。境内には国指定名勝の枯山水の庭、国指定重要文化財の仏殿・山門・唐門、千家一門の供養塔、利休ごのみの茶室実相庵(じっそうあん)などがあります。
方丈前の枯山水庭園は、仏殿等が建築された江戸時代初期と考えられ、前面に広く白砂を敷き小高くなっている地形を利用して枯滝を組み、そこから小石により表現された枯流れを右手の方向に流しています。上流部に架けた石橋と枯滝とがよく調和し、中央部にある横石の石組も素晴らしく、平庭枯山水形式の庭と石組造形を組み合わせて構成された美しい庭園です。
仏殿は禅宗建築の技法を用いた府下では唯一の仏殿建築で、内部の天井には「八方睨龍(はっぽうにらみりゅう)」が描かれています。山門は二階建てで上層に手すりのついた縁がまわる楼門形式の門で、垂木を扇状に並べる技法は禅宗建築の技法のひとつです。唐門は柱間をつなぐ梁に彫られた模様や、柱の先に突き出た木鼻という彫物などが、仏殿や山門と同様のかたちをしていることから、同じ時期に建てられた建物と考えられています。
また、徳川家康が後藤又兵衛の刃に倒れ、当寺に祀られたという伝説の寺でもあります。","A temple belonging to the Rinzai school of Buddhism, founded in 1557 by Soto Dairin at the behest of Nagayoshi Miyoshi in order to hold a memorial service for his father, Motonaga. After it was burnt to the ground during the Osaka Summer Campaign in 1615, the temple was moved to its current location and rebuilt by Soho Takuan and others. The grounds include a dry landscape garden that is a nationally designated place of scenic beauty, the main temple and two gates which are all nationally designated important cultural properties, a memorial tower for the Senge clan,  a tea room called Jissoan which was loved by Rikyu, and more.
The dry landscape garden located outside the abbot’s chamber is thought to be from the early Edo period, around the time the temple and other buildings were created. It features wide white sand along the front, making use of the rising terrain to incorporate a dry waterfall, and then using small stones to represent a dry flow heading to the right-hand side. The “upstream” stone bridge and dry waterfall harmonize perfectly together, and the arrangement of stones in the center is also most wonderful, combining the level garden dry landscape format with rockwork modeling to create a truly beautiful garden.
The Buddhist temple is the only one of its type in the prefecture, a place which generally used Zen architecture, and on the ceiling inside there is a depiction of the “happo nirami-no-ryu,” which means “a dragon glaring in eight directions,” which appears to glare at you no matter the direction it is viewed from. The temple gate is a two-storied tower-gate with a handrail around the top section, using a Zen construction technique to fan out the rafters. In regard to the karamon gate, the patterns carved onto the beam connecting its two pillars and other features shared between the temple and gate suggest that they were built at around the same time. There is also a legend that Ieyasu Tokugawa was actually killed by Goto Matabei during the Osaka Summer Campaign and enshrined here, contradicting established history.",阪堺線「御陵前駅」下車,30台(無料),,南宗寺,072-232-1654,,,,https://www.sakai-tcb.or.jp/spot/detail/121,
