都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金(基本),料金(詳細),説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考,郵便番号,料金要否,駐車場_有無,利用条件_有無,利用条件_詳細,託児所_有無,託児所_詳細,画像_詳細,最終確認日
131148,76,東京都,中野区,みずのとう公園,ミズノトウコウエン,,1003a,東京都中野区江古田1-3,,35.724327,139.674728,,,,,,,みずのとう公園には、ドーム型の屋根が特徴の地域のランドマークとして親しまれてきた野方配水塔があります。,,都営大江戸線「落合南長崎」駅から徒歩13分,,車いす対応トイレあり;車いす対応水飲み場あり,,,,,,,自然・景観,165-0022,,,,,,,,2020/11/18
131148,77,東京都,中野区,江古田植物化石層発見の地,エゴタショクブツカセキソウハッケンノチ,,0612a,東京都中野区江古田１-43,,35.726376,139.670273,,,,,,,江古田植物化石層は、江古田川や妙正寺川の流域に広がる最終氷河期（16000～11000年前・先土器時代）の植物化石を多数含んでいます。江古田1丁目付近では地下2m前後にある厚さ2mほどの土層です。昭和11（1936）年、新青梅街道の江古田大橋付近で水道管埋設工事が行われた際、当時江古田（現・松が丘1丁目）に住んでいた早稲田大学の直良信夫博士が発見しました。江古田植物化石層には、カラマツ、チョウセンゴヨウ、トウヒなどの針葉樹の化石が含まれていることから、当時は今よりも5～10度も気温が低く、寒冷な気候だったことがわかりました。東橋付近では、昭和29（1954）年に野生稲の種子や、キツツキやカミキリムシの食い跡がある樹木の化石が見つかっています。,,都営大江戸線「新江古田」駅から徒歩11分,,,,,,,,,自然・景観,165-0022,,,,,,,,2020/11/18
131148,78,東京都,中野区,江古田の森公園,エゴタノモリコウエン,,1003a,東京都中野区江古田3-14,,35.727409,139.665497,,,,,,,旧北江古田公園が区域と名称を変更し、平成19（2007）年に開園した新しい公園です。旧国立療養所中野病院跡地の既存樹林を生かし、保健福祉施設とも調和した、中野区北部の防災公園となっています。園内には芝生広場、多目的広場、保存樹林、池（ビオトープ）などがあり、豊かな自然に親しむことができます。,,都営大江戸線「新江古田」駅から徒歩7分,,,,,,,,,自然・景観,165-0022,,,,,,,,2020/11/18
131148,79,東京都,中野区,醤油屋のしいの木,ショウユヤノシイノキ,,0699a,東京都中野区江古田4-3-4,,35.724205,139.664993,火水木金土日,9:00,17:00,日曜日について第3日曜日は利用不可。また、12/28～1/4は終日利用不可。,0,0,歴史民俗資料館に続く敷地には、都内では珍しいくらいの大木で中野区指定文化財となっている樹齢おおよそ500年のしいの木があります。歴史民俗資料館の土地を区に寄贈された山﨑氏が、かつて醤油の製造販売業を営んでいたことから「醤油屋のしいの木」と呼ばれ、多くの人に親しまれてきました。,,西武新宿線「沼袋」駅から徒歩8分,,,,03-3319-9221,,,,,自然・景観,165-0022,,,,,,,,2020/11/18
131148,80,東京都,中野区,桃園川緑道,モモゾノガワリョクドウ,,1003a,東京都中野区中央1-50～中野3-13,,35.700722,139.68486,,,,,,,杉並区に源を発した旧桃園川は現在暗渠化されており、杉並区から中野区にかけて、約２，３キロの遊歩道となっています。中野区内は大久保通りと並行して走り、神田川につきあたるまで続いています。緑道には様々な樹木や草花が植えられており、１年中植物が楽しめる美しい公園となっています。また、様々な趣向が凝らされており、水辺の動植物や昔話がタイルで表現されていたり、児童公園があったり、モニュメントなどがあったり。植物の写真を撮ったり、毎朝のウォーキングをしたり、子供とモニュメントやタイル絵を探しに行ったり・・と楽しみが尽きなさそうです。細くてかわいらしい道・・緑に囲まれ花々があふれる道はちょっと隠しておきたいような秘密の小道と言った風情もあります。途中には緑に囲まれたカフェ・モモガルデンもあり、ほっと一息のお楽しみも。堀越学園などの学校もいくつかあり、地図を片手にお散歩を楽しめること間違いなしです。末広橋で神田川に合流。南北に続く神田川四季の道も緑あふれる緑道になっています。,,ＪＲ中央線中野駅南口から徒歩7分、東京メトロ丸ノ内線「中野坂上」駅から徒歩10分,,,,,,,,,みち・街並み,164-0011,,,,,,,,2020/11/18
131148,81,東京都,中野区,追分,オイワケ,,0699a,東京都中野区中央4-7,,35.698059,139.668732,,,,,,,青梅街道から斜めに北に入り中野通りにつながる道は、かつて大きな道の分かれるところを指す「追分」の地名で呼ばれていました。現在の追分公園の前の道は、江戸時代には石神井道と呼ばれ、青梅街道からここで分かれて北上し鷺宮で現在の新青梅街道と合流する、江戸と西郊の村々をつなぐ道でした。幅2間（約3.6m）の道に、野菜や肥料を積んだ荷車が行き交い、追分は人々で賑わいました。明治以降は近辺に映画館なども建ち、繁華街ができました。杉並区の高井戸からこの追分へ出てさらに板橋へ至る中世の古道、鎌倉街道があったとする江戸時代の文献もあり、この辺りが古くから交通の要衝の地であったことが窺われます。,,東京メトロ丸ノ内線「新中野」駅から徒歩2分,,,,,,,,,みち・街並み,164-0011,,,,,,,,2020/11/18
131148,82,東京都,中野区,新道橋,シンドウバシ,,3703a,東京都中野区新井3-38;4-32,,35.717651,139.663422,,,,,,,新道橋は、沼袋駅の南口から平和の森公園に向かう途中、妙正寺川に架かる橋です。江戸時代、このあたりで取れた赤蛙が食材として幕府に上納されていたことから、漢方薬の材料として用いられていたという言い伝えがあります。それにちなんで、この新道橋には蛙の絵が橋の欄干などに描かれています。,,西武新宿線「沼袋」駅から徒歩2分,,,,,,,,,みち・街並み,165-0026,,,,,,,,2020/11/18
131148,83,東京都,中野区,オリーブ橋,オリーブバシ,,3703a,東京都中野区若宮3-57;白鷺1-14,,35.720512,139.640381,,,,,,,オリーブ橋は、小説「二十四の瞳」の作者・壷井栄が近くに住んでいた縁で、小説の舞台・小豆島にちなんで名づけられた妙正寺川に架かる橋です。この付近の妙正寺川沿いは、ウォーキングコースとしてもお勧めです。,,西武新宿線「鷺ノ宮」駅から徒歩10分,,,,,,,,,みち・街並み,165-0033,,,,,,,,2020/11/18
131148,84,東京都,中野区,かせいチャンモニュメント,カセイチャンモニュメント,,0617a,若宮3-16（都立家政商店街）,,35.721973,139.644775,,,,,,,都立家政商店街振興組合が平成１４年に商店街の新しい街路灯と道路舗装が完成したのを記念し、漫画家のちばてつや氏に依頼して誕生しました。モニュメントは、平成２３年７月「かせいチャン」の誕生１０周年を記念して、製作されたものです。さまざまなイベントに合わせ衣装を身に着けるなど、地域に愛されるキャラクターとなっています。,,西武新宿線「都立家政」駅南口から徒歩1分,,,,,,,,,みち・街並み,165-0033,,,,,,,,2020/11/18
131148,85,東京都,中野区,石森製粉の石臼,イシモリセイフンノイシウス,,0699a,東京都中野区本町1-32-27,,35.696613,139.684143,,,,,,,その昔、神田川の水力と青梅街道の物流が交差する中野坂上付近では製粉業が発展し、幕末から大正のはじめにかけて6社が製粉業を営んでいたといわれています。その中でも石森製粉は現在まで存続し、そば粉の製造販売を行っています。東京メトロ中野坂上駅近くの本社正面には、大きな石臼が残されており、以前青梅街道沿いにあった製粉業の名残を感じさせます。,,東京メトロ丸ノ内線「中野坂上」駅から210m,,,,,,,,,商業施設（工場跡等）,164-0012,,,,,,,,2020/11/18
131148,86,東京都,中野区,山政醤油醸造所（浅田醤油）レンガ塀,ヤママサショウユジョウゾウジョ（アサダショウユ）レンガベイ,,0610a,東京都中野区中央2-32,,35.698074,139.678253,,,,,,,明治から大正にかけて青梅街道沿いには多くの産業が栄えていたと言います。山政家は当時の中野の資産家で、この土地で醤油醸造所を営んでいました。広大な施設であったらしく、このレンガ塀の辺りから青梅街道を越えた桃園小学校辺りまで続いたと言われています。醸造所の創業は明治5(1872）年、このレンガの塀は明治32（1899）年に建てられたもの。セメントがなかった時代の初期の洋風レンガの構造物で、石灰や海藻、砂などで固める日本古来の漆喰の技術に、レンガを交互に重ねていくフランス積という工法を組み合わせたものとなっています。醤油の醸造は当時、味噌の醸造やそば粉の製造とともに中野の中心的な産業でした。中野で醤油が醸造されていたなんて不思議な気がしますが、中野近くの新青梅街道の西落合(新宿区)にはごま油の製造所跡もあり、当時はこのあたりはそういった食品産業の中心でした。当時の面影を想像しながら歩くのもまた楽しい中野散歩です。,,東京メトロ丸ノ内線「中野坂上」駅から徒歩9分,,,,,,,,,商業施設（工場跡等）,164-0011,,,,,,,,2020/11/18
131148,87,東京都,中野区,石臼塚,イシウスヅカ,,0699a,東京都中野区中央2-33-3,宝仙寺内,35.698196,139.679214,,,,,,,中野区でも屈指の広大な寺院である宝仙寺内には、中野区指定有形文化財となっている文化財が多くあります。その文化財のひとつが、石臼塚です。昔この辺りは製粉業が盛んでしたが、機械化が進むにつれ使われなくなった石臼が放置されていました。この石臼塚は、当時の宝仙寺住職が石臼を大切に供養すべきであるとして、境内に建てたものです。,,東京メトロ丸ノ内線「中野坂上」駅から徒歩8分,,,,,,,,,商業施設（工場跡等）,164-0011,,,,,,,,2020/11/18
131148,88,東京都,中野区,"中野ブロードウェイ商店街中野サンモール商店街",ナカノブロードウェイショウテンガイナカノサンモールショウテンガイ,,2607a,東京都中野区中野5-52-15（ブロードウェイ）;中野5-67-1（サンモール）,,35.709923,139.665665,,,,営業時間・定休日は店舗により異なる（2月第3水曜は全館休業日）。,,,中野ブロードウェイ商店街は昭和41（1966）年にオープンした商業施設です。地下1階と地上4階まで約300件に及ぶ店舗が営業しており、生鮮食品から衣料品、マニア向けグッズまで多くの店舗が集結しています。中野サンモール商店街はJR中野駅北口を降りてすぐ、個性的なモニュメントが際立つアーケードの中に100店舗以上店舗が連なる商店街です。両者が相乗効果を発揮して、平日の来客数は約2?4万人、土日では約3?5万人。年間で約1千万人にものぼる中野を代表する商店街です。,,JR中野駅北口徒歩3分,,,中野ブロードウェイ商店街振興組合事務局,03-3388-7004,,,,https://nakano-broadway.com,商業施設,164-0001,,,,,,,,2020/11/18
131148,89,東京都,中野区,梅若能楽学院会館,ウメワカノウガクガクインカイカン,,1519a,東京都中野区東中野2-6-14,,35.701553,139.682419,,,,,,,初心者でも能の謡や仕舞を習える各種学校で、見学・入学は随時受付中。8月を除く第3日曜には能公演が開催され、誰でも気軽に普段着で鑑賞できます。舞台建築や能面、衣装、鼓の音の美しさなどを体感しながら、日本文化の粋を味わって。能楽堂には日の光が差し込み、季節や時間帯によって舞台の印象が変わります。,,,,,,03-3363-7748,,,,https://umewakanoh.exblog.jp,芸術・文化施設,164-0003,,,,,,,,2020/11/18
131148,90,東京都,中野区,神田川歌碑,,,0613a,東京都中野区中央1-13-9,,35.70155,139.68692,,,,,,,桃園川緑道を新宿方面に歩いていくと、神田川と交わる末広橋にたどりつきます。この橋のたもとには、昭和48（1973）年に南こうせつとかぐや姫が歌い160万枚のセールスを記録する大ヒットとなった『神田川』の歌碑が置かれおり、作詞者喜多條忠、作曲者南こうせつの名前と一番の歌詞が刻まれています。,,ＪＲ東中野駅から徒歩13分、東京メトロ丸ノ内線「中野坂上」駅から徒歩15分,,,,,,,,,芸術・文化施設,164-0011,,,,,,,,2020/11/18
131148,91,東京都,中野区,なかのZERO,ナカノゼロ,,1016a,東京都中野区中野2-9-7,,35.704842,139.671417,,,,,,,中野区の生涯学習の拠点として、コンサートや講演会に利用できる大ホール、小ホールや、多目的練習室、学習室など多彩な機能・設備を備えています。また、プラネタリウムや生涯学習に関する情報の提供や相談業務を行う「生涯学習活動・支援コーナー」もあります。,,ＪＲ中央線「中野」駅南口から徒歩10分,,,,,,,,,芸術・文化施設,164-0001,,,,,,,,2020/11/18
131148,92,東京都,中野区,ポケットスクエア,ポケットスクエア,,1012a,東京都中野区中野3-21;3-22,,35.703732,139.662506,,,,,,,JR中野駅すぐそばにある小規模な劇場（ザ・ポケット、劇場MOMO、テアトルBONBON、劇場HOPE）館集積した「ポケットスクエア」と呼ばれる劇場群です。小劇場ながらも「観やすさ」「使いやすさ」にこだわり、すべての劇場がハイクオリティな設備がそろっているため、多くの劇団から支持されています。,,ＪＲ中央線「中野」駅南口から徒歩10分,,,,,,,,,芸術・文化施設,164-0001,,,,,,,,2020/11/18
131148,93,東京都,中野区,中野サンプラザ,ナカノサンプラザ,,1016a,東京都中野区中野4-1-1,,35.707565,139.664719,,,,,,,ホテル、結婚式場、コンサート会場、大規模イベントホール、カルチャーセンター、スポーツ施設（テニス、フィットネス、プール、ボーリング場）、レストラン等さまざまな機能がある施設です。なかでもコンサートホールは音響家が選ぶ優良ホール100選に選ばれており、数多くのアーティストのコンサートが開催されています。,,JR中央線「中野」駅北口徒歩4分,,,株式会社中野サンプラザ,03-3388-1151,,,,https://www.sunplaza.jp/,芸術・文化施設,164-0001,,,,,,,,2020/11/18
131148,94,東京都,中野区,なかの芸能小劇場,ナカノゲイノウショウゲキジョウ,,1012a,東京都中野区中野5-68-7,スマイル中野2階,35.709251,139.665131,,,,,,,座席数は110席、客席最後部から舞台まで9mと近いため、ライブのような一体感のある空間が楽しめます。邦楽・日本舞踊のほか、落語やお笑いライブ、朗読会・演劇公演・講演会など多目的に活用されている施設です。多くの芸人がなかの芸能小劇場でのライブを経験しており、次代のスターを発掘する場でもあります。,,ＪＲ中央線「中野」駅北口から徒歩8分,,,,,,,,,芸術・文化施設,164-0001,,,,,,,,2020/11/18
131148,95,東京都,中野区,「たきび」の歌発祥の地,「タキビ」ノウタハッショウノチ,,0612a,東京都中野区上高田3-26-17,,35.714027,139.674469,,,,,,,西武新宿線新井薬師駅の南、上高田３丁目にひときわ目立つ長い竹の垣根を持つお屋敷があります。ここは「たきび」のうた発祥の地なのです。歌詞にもあるように、当時の面影を残す長い垣根と広いお屋敷には、堂々とした見事な欅の大木もあり、圧倒されるほど。「たきび」のうたを作詞した巽聖歌(たつみせいか)がこの地に住み、このあたりを散歩しながら作詞したと考えられています。,,,,,,,,,,,芸術・文化施設,164-0002,,,,,,,,2020/11/18
131148,97,東京都,中野区,山﨑記念中野区立歴史民俗資料館,ヤマザキキネンナカノクリツレキシミンゾクシリョウカン,,0803a,東京都中野区江古田4-3-4,,35.724205,139.664993,火水木金土日,9:00,17:00,日曜日について第3日曜日は利用不可。また、12/28～1/4は終日利用不可。,0,0,中野区立歴史民俗資料館は、郷土の文化遺産を保存し、展示活用していくことを目的として、平成元（1989）年に開設されました。同館が建っている場所は、かつて文化人の社交クラブである「ポプラ倶楽部」のテニスコートがあったところです。昭和59（1984）年に名誉都民である山﨑喜作氏から土地を寄贈され、建設されました。同館には常設展示室と特別展示室、企画展示室の3つの展示室があります。常設展示室ではさまざまな物品や再現ジオラマなどを展示し、原始から現代までの中野の歴史を知ることができます。特別展示室と企画展示室では年に3、4回、テーマを変えて様々なものを展示しています。また中野の歴史に関する様々な刊行物を閲覧、購入することもできます。さらに歴史民俗資料館に続く敷地には、都内では珍しいくらいの大木で中野区指定文化財となっている樹齢おおよそ500年のしいの木があります。,,西武新宿線「沼袋」駅から徒歩8分,,,,03-3319-9221,,,,,芸術・文化施設,165-0022,,,,,,,,2020/11/18
131148,99,東京都,中野区,平和の森公園多目的運動広場,ヘイワノモリコウエンタモクテキウンドウヒロバ,,1106a,東京都中野区新井3-37,,35.715572,139.662277,,,,,,,"平和の森公園内には、多目的運動広場があります。広さ約6,900㎡で人工芝の運動広場となります。団体登録をすることで練習・試合などの利用ができる一方、予約の入ってない時間帯や毎週水曜日と土曜日の１３時から閉園までは自由利用となり、譲り合ってボール遊びや運動が行えます。",,西武新宿線「沼袋」駅から徒歩3分,,,,,,,,,運動施設,165-0026,,,,,,,,2020/11/18
131148,100,東京都,中野区,哲学堂運動施設,テツガクドウウンドウシセツ,,1106a,東京都中野区松が丘1-34-28,,35.72274,139.675598,,,,,,,哲学堂運動施設は明治37年（1904）に哲学者の井上円了博士が、哲学をテーマに創設した公園に併設しています。野球場、テニスコート、弓道場などを備えており、老若男女問わず多くのスポーツ愛好者に利用されています。,,西武新宿線「新井薬師前」駅から徒歩9分,,,,,,,,,運動施設,165-0024,,,,,,,,2020/11/18
131148,101,東京都,中野区,あぶまた味噌,アブマタミソ,,2701a,東京都中野区本町3-32-19,,35.697563,139.675156,,,,,,,青梅街道が生産地と消費地を結ぶ重要な役割を果たしていた明治時代、この地は農産物の集散地として発展を遂げ、みそ、しょうゆ、ソバなど、地の利を活かした製造所が点在するにぎやかな場所でした。あぶまた味噌は江戸時代から続く『江戸甘みそ』の醸造メーカーで、青梅街道沿いの地場産業であった醸造業の中で現在も創業する数少ない企業です。東京都から「東京都地域特産品認証食品」にも認証されています。,,東京メトロ丸ノ内線「新中野」駅から600m,,,,,,,,,食・特産品,164-0012,,,,,,,,2020/11/18
131148,102,東京都,中野区,鍋横最中（むさしの玉屋）,ナベヨコモナカ（ムサシノタマヤ）,,2708a,東京都中野区本町4-30-14,,35.69622,139.669968,,,,,,,「鍋横最中」は、鍋の中にあんこを入れ、「ぎゅうひ」をのせ蓋をするという、鍋そのものの形を模したユニークな形で、味はこしあん、つぶあん、黒ごまあんの3種類です。「鍋横最中」は中野の逸品グランプリ2008で最優秀逸品賞を受賞しています。,,東京メトロ丸ノ内線「新中野」駅から300m,,,,03-3381-7012,,,,,食・特産品,164-0012,,,,,,,,2020/11/18
131148,103,東京都,中野区,うの花（神宮豆腐総本店）,ウノハナ（ジングウトウフソウホンテン）,,2715a,東京都中野区中央4-1−20,,35.698383,139.670837,,,,,,,人参、ネギ、ゴボウなど栄養満点、地域に愛される「うの花」。すこし甘めの「うの花」は、おからの湿り具合を見極め、毎回量を調節しながらちょうどいいしっとりふんわり感での家庭の味を醸し出しています。「うの花」は中野の逸品グランプリ2011のおみやげ部門で第3位を受賞しています。,,東京メトロ丸ノ内線「新中野」駅から徒歩4分,,,,03-3381-3688,,,,,食・特産品,164-0011,,,,,,,,2020/11/18
131148,104,東京都,中野区,アップルパイ、ジンジャー入りバナナブレッド計２件（PINの店）,アップルパイ、ジンジャーイリバナナブレッド（パンノミセ）,,2709a,東京都中野区中央5-1-2,伊藤ビル1F,35.697521,139.667007,,,,,,,しっとりサクサクとしたパイ生地と、シャキッとした長野産のリンゴの食感がたまりません。くるみが入っているのが特徴です。「アップルパイ」は中野の逸品グランプリ2015のおみやげ部門でグランプリを受賞しています。ケーキに匹敵！「バナナブレッド」バナナにジンジャー、シナモンを加え、しっとりおしゃれな味わい。生クリーム、ブルーベリージャム、ハチミツなどのトッピングが合います。「バナナブレッド」は中野の逸品グランプリ2013のおみやげ部門で第3位を受賞しています。,,東京メトロ丸ノ内線「新中野」駅から徒歩3分,,,,03-3381-0201,,,,,食・特産品,164-0011,,,,,,,,2020/11/18
131148,105,東京都,中野区,黄玉満（虎月堂）,コウギョクマン（コゲツドウ）,,2708a,東京都中野区中央5-40-15-103,,35.70142,139.666779,,,,,,,従来の栗まんじゅうのイメージを一新させる、品質のよい大きな栗がまるごと1個入った、食べ応えのある栗まんじゅうです。長年に渡って良質の栗を仕入れ加工している一業者との信頼関係に支えられ、この質の良い栗の供給を維持しています。「黄玉満」は中野の逸品グランプリ2009で最優秀逸品賞を受賞しています。,,ＪＲ線「中野」駅から徒歩12分,,,,03-3384-0082,,,,,食・特産品,164-0011,,,,,,,,2020/11/18
131148,106,東京都,中野区,柿の種（かきもち処はやしや）,カキノタネ（カキモチドコロハヤシヤ）,,2708a,東京都中野区東中野3-1-1,,35.706429,139.682602,,,,,,,原材料の米は東北地方の一級米から極力有機栽培のものを厳選し自社で研いでいます。ふっくら、サクッの歯ごたえは、通常のお米ではなく「もち米」を使用しているから。柿の種の常識を覆す食感、ひと味違う柿の種です。「柿の種」は中野の逸品グランプリ2008で最優秀逸品賞を受賞しています。,,ＪＲ中央線「東中野」駅西口から徒歩3分,,,,03-3371-8848,,,,,食・特産品,164-0003,,,,,,,,2020/11/18
131148,107,東京都,中野区,特製細麺トマトつけスパゲッティー（ビストログラート）,トクセイホソメントマトツケスパゲッティー（ビストログラート）,,2403a,東京都中野区東中野4-9-1,第一元太ビル（?）1Ｆ,35.707069,139.686081,,,,,,,パスタ料理なのに、スープにつけていただくつけ麺スタイルの新しいスパゲッティーです。野菜の甘みがスープに溶け込み、割りスープだけでも美味しくいただけます。「特製細麺トマトつけスパゲッティ—」は中野の逸品グランプリ2012で食いしんぼ部門で第1位を受賞しています。,,ＪＲ中央線「東中野」駅東口から徒歩3分,,,,03-3366-5003,,,,,食・特産品,164-0003,,,,,,,,2020/11/18
131148,108,東京都,中野区,イリュージョンのナポリタン（BarILLUSIONS）,イリュージョンノナポリタン（バーイリュージョン）,,2403a,東京都中野区中野2-12-11,飯尾ビルB1F,35.705383,139.66803,,,,,,,もちもちした生パスタに厚切りベーコンの旨みと酸味がマイルドなオリジナルトマトソースが絡み合うナポリタン。お酒と一緒に楽しみたい一品です。「イリュージョンのナポリタン」は中野の逸品グランプリ2011で食いしんぼ部門で第1位を受賞しています。,,ＪＲ中央線「中野」駅南口から徒歩5分,,,,03-3384-7598,,,,,食・特産品,164-0001,,,,,,,,2020/11/18
131148,109,東京都,中野区,ごぼうポタージュのオムライス（kurumari）,ゴボウポタージュノオムライス（クルマリ）,,2403a,東京都中野区中野2-28-1,中野JMビル2F,35.703068,139.666,火水木金土日,11:30,23:30,ランチタイム:11:30-14:30L.O.、カフェタイム:14:30-18:00L.O.、ディナータイム:18:00-22:30L.O.（ドリンクは23:00L.O.）,,,くせになるおいしさ「ごぼうポタージュのオムライス」ごぼうの味と香りが生きたポタージュと、卵、ライスとのバランスが絶妙。マイルドでありながらくどくなり過ぎず、くせになるおいしさです。「ごぼうポタージュのオムライス」は中野の逸品グランプリ2013の食いしんぼ部門で第1位を受賞しています。,,JR中野駅南口より徒歩3分,,,,03-6382-7450,,,,https://kurumari.net/,食・特産品,164-0001,,,,,,,,2020/11/18
131148,110,東京都,中野区,いちごのトライフル（クロシェットカフェ）,イチゴノトライフル（クロシェットカフェ）,,2422a,東京都中野区中野4-3-1,中野サンクオーレ１F,35.708858,139.66452,月火水木金土日,10:00,20:00,,,,絶妙なハーモニー「イチゴのトライフル」スポンジにスライスしたアイスを重ねました。ココアの苦味、いちごの酸味で深い味わい。いちごの旬が終わるとミックスベリーを使用します。「いちごのトライフル」は中野の逸品グランプリ2013で食いしんぼ部門で第2位を受賞しています。,,ＪＲ中央線「中野」駅北口から徒歩5分,,,,03-5343-5088,,,,,食・特産品,164-0001,,,,,,,,2020/11/18
131148,111,東京都,中野区,深辛チキンカレー（BAR＆RESTAURANT天）,フカカラチキンカレー（バーアンドレストランテン）,,2421a,東京都中野区中野5-36-1,,35.707294,139.667145,,,,,,,「深辛チキンカレー」は、辛さの中に深い味わいあり、スパイスの香り高いカレーです。十種類以上のスパイスをブレンドし、野菜や果物からの旨みが溶けだしたルーに大ぶりのチキンがのっています。「深辛チキンカレー」は中野の逸品グランプリ2011の食いしんぼ部門で第3位を受賞しています。,,ＪＲ中央線「中野」駅北口から徒歩3分,,,,03-3387-7357,,,,,食・特産品,164-0001,,,,,,,,2020/11/18
131148,112,東京都,中野区,肉まん（手作り点心また明日。）,ニクマン（テヅクリテンシンマタアシタ。）,,2405a,東京都中野区中野5-52-15,中野ブロードウェイB1,35.709923,139.665665,,,,,,,厚めのモチモチ皮にジューシーな具。ボリュームたっぷりなのにクドくない肉まんです。店長が長年の感覚で練る生地は、毎日微妙に味が違うそう。「肉まん」は中野の逸品グランプリ2013のおみやげ部門で第2位を受賞しています。,,,,,,03-3389-6502,,,,,食・特産品,164-0001,,,,,,,,2020/11/18
131148,113,東京都,中野区,うなぎ燻製（味治）,ウナギクンセイ（ミハル）,,2402a,東京都中野区中野5-57-10,,35.708069,139.66684,,,,,,,中野でうなぎの名店、と知られたうなぎ串焼き店の味を受け継いだ「うなぎの燻製」です。うなぎの旨みがのった脂にちょうどいい塩加減、皮部分の歯ごたえは、お酒はもちろんビールやワインにも合ううまさです。「うなぎ燻製」は中野の逸品グランプリ2010で最優秀逸品賞を受賞しています。,,ＪＲ中央線「中野」駅北口から徒歩4分,,,,03-6677-1990,,,,,食・特産品,164-0001,,,,,,,,2020/11/18
131148,114,東京都,中野区,ラーメンコテ丸（薬師の大番）,ラーメンコテマル（ヤクシノオオバン）,,2409a,東京都中野区上高田3-41-3,共同ビル１F,35.715767,139.671585,,,,,,,ラーメン激戦区の中野で、地元の方から愛される「ラーメンコテ丸」は、濃厚なのに後味スッキリな豚骨スープ、店主の心温まるトークも併せての一品です。「ラーメンコテ丸」は中野の逸品グランプリ2011の食いしんぼ部門で第2位を受賞しています。,,西武新宿線「新井薬師」駅南口から徒歩1分,,,,03-3385-1193,,,,,食・特産品,164-0002,,,,,,,,2020/11/18
131148,115,東京都,中野区,キャロットケーキ（Kyle’sGoodFinds）,キャロットケーキ（カイルズグッドファインズ）,,2707a,東京都中野区新井2-7-10,サンハイツ中野,35.712315,139.665588,,,,,,,ヘルシーなにんじんと数種類の自家挽きスパイス、フルーツが入ってしっとりふっくら。キャロットケーキを覆うクリームチーズもたっぷりな本格アメリカンケーキです。「キャロットケーキ」は中野の逸品グランプリ2008の最優秀逸品賞を受賞しています。,,ＪＲ中央線「中野」駅北口から徒歩18分,,,,03-3385-8993,,,,,食・特産品,165-0026,,,,,,,,2020/11/18
131148,116,東京都,中野区,つけそば（麺彩房）,ツケソバ（メンサイボウ）,,2411a,東京都中野区新井3-6-7,,35.715092,139.665192,,,,,,,豚骨と鶏のベースにした濃い目の汁と固く太めの麺がよく合います。製麺屋が作る麺だけあって、麺はしこしこ、つるっと、麺の美味しさが十分堪能できます。「つけそば」は中野の逸品グランプリ2010の最優秀逸品賞を受賞しています。,,西武新宿線「沼袋」駅南口から徒歩13分,,,,03-3386-2327,,,,,食・特産品,165-0026,,,,,,,,2020/11/18
131148,117,東京都,中野区,"沼チョコ、王様ポテト、思い出プリン、バンブー計４件（手作り菓子アビニヨン）",ヌマチョコ、オウサマポテト、オモイデプリン、バンブー（テヅクリガシアビニヨン）,,2707a,東京都中野区沼袋1-37−11,,35.720356,139.663513,,,,,,,「沼チョコ」チョコレートのスポンジ生地に、クルミが入ったアーモンドクリームと、二層のチョコレートクリームがサンドされ、しっとりふわふわ、スイスから取り寄せた3種類のチョコレートがブレンドされた濃厚な味が楽しめます。「沼チョコ」は中野の逸品グランプリ2009で最優秀逸品賞を受賞しています。「王様ポテト」サツマイモの生地はしっとり、でもふっくらなめらか。サツマイモそのものの味や甘みが感じられる、シンプルかつ奥の深い一品です。「王様ポテト」は中野の逸品グランプリ2011のおみやげ部門で第1位賞を受賞しています。「思い出プリン」卵と牛乳の旨みが、ギュッと凝縮したプリンです。濃厚な味わいは、手でつまんでも黄身が割れないくらい新鮮な卵を使用しているから。プリンの美味しさを改めて感じられます。「思い出プリン」は中野の逸品グランプリ2012のおみやげ部門で第1位を受賞しています。サクサク上品な風味「バンブー」カスタードクリームを詰めたパイコルネ。甘さ控えめメープルシロップでコーティングした、時間が経ってもサクサクの食感と、上品な風味が秀逸です。「バンブー」は中野の逸品グランプリ2013おみやげ部門で第1位を受賞しています。,,西武新宿線「沼袋」駅北口から徒歩5分,,,,03-3385-4336,,,,,食・特産品,165-0025,,,,,,,,2020/11/18
131148,120,東京都,中野区,自家製手造りメンチカツ（中島屋精肉店）,ジカセイテヅクリメンチカツ（ナカジマヤセイニクテン）,,2703a,東京都中野区若宮1-27-9,,35.718788,139.650497,月火水木金土,10:00,19:30,,,,玉ねぎのシャキシャキとした歯ごたえと、サクッと揚がった衣との食感がたまらない。入間ポークをふんだんに使用したジューシーでソース無しでもおいしいメンチカツです。「自家製手造りメンチカツ」は中野の逸品グランプリ2012おみやげ部門で第2位を受賞しています。,,東京メトロ丸ノ内線「中野坂上」駅出入口3から徒歩9分,,,,03-3330-0402,,,,,食・特産品,165-0033,,,,,,,,2020/11/18
